Date,Home,hpts,Away,apts
1/23/15,Manhattan,59,Quinnipiac,73
1/23/15,VCU,63,Saint Louis,61
1/23/15,Marist,60,Siena,69
1/24/15,Incarnate Word,77,Abilene Christian,61
1/24/15,Boise St.,77,Air Force,68
1/24/15,Auburn,55,Alabama,57
1/24/15,Southern,65,Alabama A&M,58
1/24/15,Alcorn St.,60,Alabama St.,84
1/24/15,UT Arlington,75,Arkansas Little Rock,68
1/24/15,Texas Southern,62,Arkansas Pine Bluff,66
1/24/15,Kent St.,63,Ball St.,52
1/24/15,Oklahoma,58,Baylor,69
1/24/15,Maryland Eastern Shore,74,Bethune Cookman,70
1/24/15,Bucknell,92,Boston University,77
1/24/15,Missouri St.,59,Bradley,61
1/24/15,Sacred Heart,83,Bryant,66
1/24/15,UC Riverside,49,Cal Poly,68
1/24/15,Long Beach St.,64,Cal St. Northridge,58
1/24/15,Arizona,73,California,50
1/24/15,Nicholls St.,71,Central Arkansas,61
1/24/15,Wagner,50,Central Connecticut,53
1/24/15,Eastern Michigan,51,Central Michigan,65
1/24/15,Gardner Webb,80,Charleston Southern,93
1/24/15,UNC Greensboro,72,Chattanooga,81
1/24/15,Cal St. Bakersfield,57,Chicago St.,41
1/24/15,Wake Forest,57,Clemson,59
1/24/15,Presbyterian,52,Coastal Carolina,63
1/24/15,Loyola MD,58,Colgate,59
1/24/15,Washington St.,58,Colorado,90
1/24/15,San Diego St.,73,Colorado St.,79
1/24/15,Cornell,57,Columbia,47
1/24/15,Richmond,60,Dayton,63
1/24/15,College of Charleston,51,Drexel,53
1/24/15,Tulsa,66,East Carolina,64
1/24/15,Austin Peay,56,Eastern Illinois,52
1/24/15,North Dakota,80,Eastern Washington,102
1/24/15,Delaware,82,Elon,94
1/24/15,Southern Illinois,66,Evansville,75
1/24/15,LIU Brooklyn,80,Fairleigh Dickinson,76
1/24/15,Howard,59,Florida A&M,50
1/24/15,Nevada,62,Fresno St.,66
1/24/15,Allen,46,Furman,82
1/24/15,Davidson,80,George Mason,73
1/24/15,Duquesne,59,George Washington,74
1/24/15,Louisiana Lafayette,64,Georgia St.,75
1/24/15,Pacific,60,Gonzaga,91
1/24/15,Jackson St.,74,Grambling St.,63
1/24/15,Dartmouth,70,Harvard,61
1/24/15,UC Irvine,78,Hawaii,72
1/24/15,UNC Asheville,51,High Point,72
1/24/15,James Madison,69,Hofstra,63
1/24/15,Navy,65,Holy Cross,76
1/24/15,Lamar,77,Houston Baptist,79
1/24/15,Northern Colorado,79,Idaho,83
1/24/15,Portland St.,76,Idaho St.,80
1/24/15,Loyola Chicago,61,Indiana St.,72
1/24/15,North Dakota St.,71,IPFW,77
1/24/15,South Dakota,50,IUPUI,65
1/24/15,Morehead St.,66,Jacksonville St.,63
1/24/15,Oklahoma St.,53,Kansas St.,63
1/24/15,Florida Gulf Coast,54,Kennesaw St.,48
1/24/15,Lehigh,75,Lafayette,71
1/24/15,North Florida,75,Lipscomb,66
1/24/15,Georgia Southern,57,Louisiana Monroe,53
1/24/15,Georgetown,95,Marquette,85
1/24/15,UTEP,71,Marshall,78
1/24/15,Charlotte,69,Middle Tennessee,72
1/24/15,Illinois,71,Minnesota,79
1/24/15,Florida,71,Mississippi,72
1/24/15,Georgia,72,Mississippi St.,66
1/24/15,Prairie View A&M,72,Mississippi Valley St.,65
1/24/15,Arkansas,61,Missouri,60
1/24/15,Southern Utah,56,Montana,58
1/24/15,Northern Arizona,71,Montana St.,64
1/24/15,St. Francis PA,40,Mount St. Mary's,52
1/24/15,Michigan St.,77,Nebraska,79
1/24/15,Denver,69,Nebraska Omaha,80
1/24/15,Utah Valley,44,New Mexico St.,69
1/24/15,Texas A&M Corpus Chris,71,New Orleans,67
1/24/15,Florida St.,74,North Carolina,78
1/24/15,Delaware St.,67,North Carolina A&T,52
1/24/15,Coppin St.,77,North Carolina Central,79
1/24/15,Southern Miss,75,North Texas,71
1/24/15,Miami OH,60,Northern Illinois,55
1/24/15,Jacksonville,59,Northern Kentucky,81
1/24/15,McNeese St.,67,Northwestern St.,93
1/24/15,Buffalo,61,Ohio,63
1/24/15,South Dakota St.,76,Oral Roberts,72
1/24/15,UCLA,64,Oregon,82
1/24/15,USC,55,Oregon St.,59
1/24/15,Saint Joseph's,52,Penn,56
1/24/15,Rutgers,51,Penn St.,79
1/24/15,Saint Mary's,74,Portland,64
1/24/15,Iowa,63,Purdue,67
1/24/15,Liberty,76,Radford,84
1/24/15,Louisiana Tech,58,Rice,45
1/24/15,Canisius,46,Rider,59
1/24/15,Stephen F. Austin,79,Sam Houston St.,68
1/24/15,Western Carolina,72,Samford,78
1/24/15,BYU,74,San Diego,77
1/24/15,Loyola Marymount,70,San Francisco,69
1/24/15,Pepperdine,57,Santa Clara,60
1/24/15,Hampton,66,Savannah St.,68
1/24/15,Murray St.,60,SIU Edwardsville,54
1/24/15,Houston,59,SMU,80
1/24/15,Kentucky,58,South Carolina,43
1/24/15,Norfolk St.,76,South Carolina St.,63
1/24/15,Robert Morris,67,St. Francis NY,65
1/24/15,Arizona St.,70,Stanford,89
1/24/15,Miami FL,66,Syracuse,62
1/24/15,Texas A&M,67,Tennessee,61
1/24/15,Southeast Missouri St.,53,Tennessee Martin,70
1/24/15,Eastern Kentucky,81,Tennessee Tech,83
1/24/15,Kansas,75,Texas,62
1/24/15,Grand Canyon,72,Texas Pan American,73
1/24/15,Appalachian St.,64,Texas St.,58
1/24/15,Iowa St.,73,Texas Tech,78
1/24/15,Bowling Green,67,Toledo,71
1/24/15,Arkansas St.,64,Troy,55
1/24/15,Memphis,57,Tulane,55
1/24/15,Old Dominion,68,UAB,81
1/24/15,Cal St. Fullerton,49,UC Santa Barbara,68
1/24/15,Seattle,55,UMKC,75
1/24/15,Towson,65,UNC Wilmington,69
1/24/15,Utah St.,77,UNLV,79
1/24/15,Stetson,67,USC Upstate,91
1/24/15,LSU,79,Vanderbilt,75
1/24/15,The Citadel,75,VMI,85
1/24/15,Sacramento St.,78,Weber St.,71
1/24/15,TCU,85,West Virginia,86
1/24/15,UTSA,74,Western Kentucky,83
1/24/15,Akron,71,Western Michigan,69
1/24/15,Northeastern,62,William & Mary,78
1/24/15,Campbell,63,Winthrop,71
1/24/15,Wisconsin,69,Michigan,64
1/24/15,East Tennessee St.,64,Wofford,72
1/24/15,New Mexico,62,Wyoming,63
1/24/15,DePaul,76,Xavier,89
1/24/15,Brown,65,Yale,69
1/24/15,Illinois Chicago,64,Youngstown St.,77
1/25/15,UMBC,55,Albany,69
1/25/15,Seton Hall,57,Butler,77
1/25/15,South Florida,53,Connecticut,66
1/25/15,Boston College,64,Georgia Tech,62
1/25/15,Maine,70,Hartford,61
1/25/15,Northern Iowa,54,Illinois St.,53
1/25/15,Niagara,64,Iona,87
1/25/15,Monmouth,64,Manhattan,71
1/25/15,Fairfield,67,Marist,73
1/25/15,Northwestern,67,Maryland,68
1/25/15,Notre Dame,81,North Carolina St.,78
1/25/15,Indiana,70,Ohio St.,82
1/25/15,Louisville,80,Pittsburgh,68
1/25/15,Rowan,48,Princeton,96
1/25/15,St. Bonaventure,48,Rhode Island,53
1/25/15,Saint Peter's,69,Siena,55
1/25/15,NJIT,72,South Alabama,55
1/25/15,Duke,77,St. John's,68
1/25/15,Stony Brook,61,Binghamton,54
1/25/15,Cincinnati,56,UCF,46
1/25/15,Vermont,61,UMass Lowell,50
1/25/15,Washington,56,Utah,77
1/25/15,Creighton,50,Villanova,71
1/25/15,Virginia,50,Virginia Tech,47
1/25/15,Drake,40,Wichita St.,74
1/25/15,Belmont,63,Tennessee St.,55
1/26/15,Sam Houston St.,80,Abilene Christian,63
1/26/15,Alcorn St.,66,Alabama A&M,78
1/26/15,Southern,59,Alabama St.,63
1/26/15,Army,68,American,66
1/26/15,Prairie View A&M,68,Arkansas Pine Bluff,105
1/26/15,Howard,45,Bethune Cookman,42
1/26/15,Wright St.,64,Detroit,53
1/26/15,Maryland Eastern Shore,72,Florida A&M,65
1/26/15,McNeese St.,84,Incarnate Word,86
1/26/15,Texas,86,Iowa St.,89
1/26/15,Stephen F. Austin,82,Lamar,65
1/26/15,Texas Southern,85,Mississippi Valley St.,84
1/26/15,Central Arkansas,67,New Orleans,87
1/26/15,Syracuse,83,North Carolina,93
1/26/15,Coppin St.,84,North Carolina A&T,71
1/26/15,Delaware St.,54,North Carolina Central,55
1/26/15,Nicholls St.,51,Northwestern St.,80
1/26/15,Cleveland St.,56,Oakland,59
1/26/15,High Point,63,Presbyterian,54
1/26/15,Norfolk St.,70,Savannah St.,54
1/26/15,Hampton,56,South Carolina St.,65
1/26/15,Texas A&M Corpus Chris,70,Southeastern Louisiana,61
1/26/15,Milwaukee,48,Valparaiso,73
1/26/15,Gardner Webb,59,Campbell,78
1/27/15,Ball St.,47,Akron,59
1/27/15,Florida,52,Alabama,50
1/27/15,Tennessee,64,Arkansas,69
1/27/15,Texas A&M,71,Auburn,61
1/27/15,Colorado St.,78,Boise St.,82
1/27/15,Northern Illinois,46,Bowling Green,56
1/27/15,Western Michigan,71,Buffalo,77
1/27/15,San Diego Christian,54,Cal St. Bakersfield,79
1/27/15,Ohio,40,Eastern Michigan,76
1/27/15,Indiana St.,78,Evansville,89
1/27/15,Xavier,66,Georgetown,53
1/27/15,Vanderbilt,62,Georgia,70
1/27/15,West Virginia,65,Kansas St.,59
1/27/15,Central Michigan,53,Kent St.,63
1/27/15,Saint Joseph's,48,La Salle,53
1/27/15,Nebraska,44,Michigan,58
1/27/15,UNLV,67,Nevada,62
1/27/15,Baylor,53,Oklahoma St.,64
1/27/15,Tabor,53,Oral Roberts,94
1/27/15,Fresno St.,47,San Diego St.,58
1/27/15,Miami OH,65,Toledo,70
1/27/15,Tulsa,62,Tulane,55
1/27/15,Wyoming,44,Utah St.,56
1/27/15,George Washington,48,VCU,72
1/27/15,Pittsburgh,67,Virginia Tech,70
1/28/15,Oregon,56,Arizona,90
1/28/15,Oregon St.,55,Arizona St.,73
1/28/15,Morehead St.,82,Austin Peay,69
1/28/15,Louisville,81,Boston College,72
1/28/15,Drake,69,Bradley,57
1/28/15,Lehigh,62,Bucknell,68
1/28/15,Radford,84,Charleston Southern,77
1/28/15,Winthrop,75,Coastal Carolina,68
1/28/15,Lafayette,59,Colgate,54
1/28/15,St. John's,74,Creighton,77
1/28/15,Northeastern,60,Drexel,65
1/28/15,Wake Forest,76,Florida St.,82
1/28/15,Rhode Island,64,Fordham,63
1/28/15,Rice,48,Houston,59
1/28/15,Missouri St.,57,Illinois St.,67
1/28/15,Delaware,82,James Madison,88
1/28/15,UNC Asheville,74,Longwood,64
1/28/15,South Carolina,58,LSU,64
1/28/15,New Hampshire,63,Maine,58
1/28/15,Seton Hall,80,Marquette,70
1/28/15,East Carolina,58,Memphis,70
1/28/15,Georgia Tech,70,Miami FL,50
1/28/15,Mississippi St.,73,Mississippi,79
1/28/15,American,54,Navy,64
1/28/15,Clemson,68,North Carolina St.,57
1/28/15,Duke,73,Notre Dame,77
1/28/15,Wright St.,76,Oakland,84
1/28/15,Texas Tech,36,Oklahoma,81
1/28/15,Minnesota,58,Penn St.,63
1/28/15,Indiana,67,Purdue,83
1/28/15,Duquesne,55,Richmond,86
1/28/15,Air Force,66,San Jose St.,52
1/28/15,Nebraska Omaha,64,South Dakota St.,86
1/28/15,SMU,63,South Florida,52
1/28/15,Northern Iowa,59,Southern Illinois,52
1/28/15,Hartford,66,Stony Brook,72
1/28/15,Kansas,64,TCU,61
1/28/15,Temple,86,UCF,62
1/28/15,Binghamton,68,UMBC,56
1/28/15,Elon,65,UNC Wilmington,82
1/28/15,Albany,47,Vermont,44
1/28/15,Stanford,84,Washington,74
1/28/15,Loyola Chicago,47,Wichita St.,58
1/28/15,Hofstra,79,William & Mary,100
1/29/15,DePaul,72,Providence,83
1/29/15,Michigan St.,71,Rutgers,51
1/29/15,Arkansas Little Rock,75,Arkansas St.,65
1/29/15,Boston University,67,Army,71
1/29/15,Jacksonville St.,82,Belmont,103
1/29/15,San Francisco,74,BYU,78
1/29/15,Long Beach St.,91,Cal St. Fullerton,85
1/29/15,Hawaii,84,Cal St. Northridge,73
1/29/15,Florida Atlantic,61,Charlotte,86
1/29/15,Connecticut,58,Cincinnati,70
1/29/15,Youngstown St.,87,Detroit,93
1/29/15,Lipscomb,62,Florida Gulf Coast,78
1/29/15,East Tennessee St.,55,Furman,59
1/29/15,Saint Louis,60,George Mason,68
1/29/15,Appalachian St.,46,Georgia Southern,83
1/29/15,Portland,46,Gonzaga,64
1/29/15,UMKC,57,Grand Canyon,78
1/29/15,USC Upstate,78,Jacksonville,65
1/29/15,High Point,72,Liberty,53
1/29/15,Central Connecticut,55,LIU Brooklyn,67
1/29/15,Western Kentucky,56,Louisiana Tech,69
1/29/15,Dayton,64,Massachusetts,66
1/29/15,Chattanooga,72,Mercer,75
1/29/15,Illinois Chicago,65,Milwaukee,71
1/29/15,Kentucky,69,Missouri,53
1/29/15,Eastern Kentucky,78,Murray St.,85
1/29/15,Weber St.,67,North Dakota,60
1/29/15,Denver,54,North Dakota St.,61
1/29/15,Kennesaw St.,67,North Florida,86
1/29/15,Idaho St.,76,Northern Colorado,79
1/29/15,Maryland,56,Ohio St.,80
1/29/15,FIU,56,Old Dominion,71
1/29/15,Pepperdine,50,Pacific,43
1/29/15,Montana,73,Portland St.,54
1/29/15,Fairleigh Dickinson,65,Robert Morris,87
1/29/15,Montana St.,59,Sacramento St.,75
1/29/15,Loyola Marymount,54,Saint Mary's,68
1/29/15,Rider,58,Saint Peter's,49
1/29/15,Santa Clara,64,San Diego,69
1/29/15,Louisiana Lafayette,85,South Alabama,89
1/29/15,IPFW,66,South Dakota,55
1/29/15,SIU Edwardsville,75,Southeast Missouri St.,61
1/29/15,Marshall,69,Southern Miss,54
1/29/15,Mount St. Mary's,67,St. Francis NY,73
1/29/15,Bryant,68,St. Francis PA,75
1/29/15,Northern Kentucky,75,Stetson,85
1/29/15,Eastern Illinois,51,Tennessee Martin,81
1/29/15,Tennessee Tech,56,Tennessee St.,64
1/29/15,College of Charleston,70,Towson,74
1/29/15,Louisiana Monroe,58,Troy,55
1/29/15,UC Santa Barbara,64,UC Davis,70
1/29/15,Cal Poly,57,UC Irvine,67
1/29/15,Utah,59,UCLA,69
1/29/15,Wofford,58,UNC Greensboro,42
1/29/15,Colorado,98,USC,94
1/29/15,Georgia St.,88,UT Arlington,74
1/29/15,Chicago St.,62,Utah Valley,78
1/29/15,UAB,69,UTEP,71
1/29/15,Middle Tennessee,58,UTSA,69
1/29/15,Western Carolina,85,VMI,70
1/29/15,Sacred Heart,64,Wagner,75
1/29/15,California,76,Washington St.,67
1/29/15,Holy Cross,54,Loyola MD,64
1/30/15,Oregon St.,34,Arizona,57
1/30/15,Oregon,68,Arizona St.,67
1/30/15,Quinnipiac,57,Canisius,63
1/30/15,Yale,63,Columbia,59
1/30/15,Brown,49,Cornell,57
1/30/15,Monmouth,60,Fairfield,59
1/30/15,Siena,79,Manhattan,87
1/30/15,Marist,65,Niagara,61
1/30/15,Dartmouth,51,Penn,58
1/30/15,Harvard,75,Princeton,72
1/30/15,IUPUI,59,Western Illinois,63
1/30/15,Kent St.,55,Buffalo,80
1/31/15,Southern,65,Alcorn St.,56
1/31/15,Loyola MD,77,Army,71
1/31/15,Southeast Missouri St.,70,Austin Peay,64
1/31/15,Texas,60,Baylor,83
1/31/15,Tennessee Tech,53,Belmont,71
1/31/15,Akron,69,Bowling Green,68
1/31/15,Colgate,71,Bucknell,69
1/31/15,Santa Clara,57,BYU,78
1/31/15,Seattle,61,Cal St. Bakersfield,71
1/31/15,Ohio,69,Central Michigan,74
1/31/15,FIU,78,Charlotte,70
1/31/15,The Citadel,73,Chattanooga,78
1/31/15,Boston College,49,Clemson,64
1/31/15,Green Bay,62,Cleveland St.,76
1/31/15,Fresno St.,57,Colorado St.,80
1/31/15,Brown,65,Columbia,86
1/31/15,Yale,65,Cornell,57
1/31/15,Georgetown,67,Creighton,40
1/31/15,College of Charleston,68,Delaware,71
1/31/15,Villanova,68,DePaul,55
1/31/15,Evansville,65,Drake,70
1/31/15,UNC Wilmington,76,Drexel,85
1/31/15,George Mason,53,Duquesne,62
1/31/15,North Carolina Central,59,East Tennessee St.,61
1/31/15,SIU Edwardsville,54,Eastern Illinois,57
1/31/15,Western Michigan,63,Eastern Michigan,69
1/31/15,Idaho,95,Eastern Washington,98
1/31/15,Arkansas,56,Florida,57
1/31/15,Bethune Cookman,61,Florida A&M,44
1/31/15,Northern Kentucky,64,Florida Gulf Coast,74
1/31/15,Coastal Carolina,64,Gardner Webb,66
1/31/15,Arkansas Little Rock,61,Georgia Southern,76
1/31/15,Arkansas St.,43,Georgia St.,74
1/31/15,North Carolina St.,81,Georgia Tech,80
1/31/15,Memphis,64,Gonzaga,82
1/31/15,Arkansas Pine Bluff,65,Grambling St.,53
1/31/15,Chicago St.,56,Grand Canyon,55
1/31/15,Vermont,65,Hartford,46
1/31/15,Towson,86,Hofstra,72
1/31/15,Morgan St.,48,Howard,64
1/31/15,Penn St.,58,Illinois,60
1/31/15,Valparaiso,70,Illinois Chicago,65
1/31/15,Rutgers,64,Indiana,72
1/31/15,Bradley,58,Indiana St.,64
1/31/15,Saint Peter's,61,Iona,68
1/31/15,Wisconsin,74,Iowa,63
1/31/15,TCU,66,Iowa St.,83
1/31/15,Jackson St.,62,Mississippi Valley St.,75
1/31/15,Kennesaw St.,51,Jacksonville,50
1/31/15,William & Mary,84,James Madison,65
1/31/15,Kansas St.,57,Kansas,68
1/31/15,Alabama,55,Kentucky,70
1/31/15,Abilene Christian,74,Lamar,84
1/31/15,Boston University,86,Lehigh,89
1/31/15,Charleston Southern,74,Liberty,62
1/31/15,Hawaii,50,Long Beach St.,65
1/31/15,South Alabama,61,Louisiana Monroe,67
1/31/15,Marshall,57,Louisiana Tech,81
1/31/15,Illinois St.,48,Loyola Chicago,45
1/31/15,Albany,77,Maine,59
1/31/15,Butler,72,Marquette,68
1/31/15,Coppin St.,82,Maryland Eastern Shore,92
1/31/15,New Orleans,61,McNeese St.,68
1/31/15,Ball St.,73,Miami OH,79
1/31/15,Detroit,74,Milwaukee,78
1/31/15,Nebraska,42,Minnesota,60
1/31/15,LSU,67,Mississippi St.,73
1/31/15,Mississippi,67,Missouri,47
1/31/15,Southern Illinois,46,Missouri St.,52
1/31/15,Eastern Kentucky,66,Morehead St.,57
1/31/15,Tennessee Martin,62,Murray St.,65
1/31/15,Lafayette,74,Navy,65
1/31/15,IPFW,75,Nebraska Omaha,65
1/31/15,Stony Brook,48,New Hampshire,63
1/31/15,San Jose St.,41,New Mexico,67
1/31/15,Texas Pan American,48,New Mexico St.,53
1/31/15,Incarnate Word,69,Nicholls St.,58
1/31/15,Hampton,60,Norfolk St.,63
1/31/15,North Carolina,68,Louisville,78
1/31/15,Idaho St.,69,North Dakota,80
1/31/15,USC Upstate,79,North Florida,74
1/31/15,Rice,65,North Texas,75
1/31/15,Elon,61,Northeastern,80
1/31/15,Weber St.,57,Northern Colorado,71
1/31/15,Toledo,80,Northern Illinois,69
1/31/15,Wichita St.,54,Northern Iowa,70
1/31/15,Purdue,68,Northwestern,60
1/31/15,Oklahoma,64,Oklahoma St.,56
1/31/15,Florida Atlantic,57,Old Dominion,68
1/31/15,Loyola Marymount,76,Pacific,71
1/31/15,Harvard,63,Penn,38
1/31/15,Notre Dame,72,Pittsburgh,76
1/31/15,Montana St.,62,Portland St.,80
1/31/15,Alabama A&M,63,Prairie View A&M,89
1/31/15,Longwood,71,Presbyterian,67
1/31/15,Dartmouth,53,Princeton,64
1/31/15,Winthrop,66,Radford,73
1/31/15,George Washington,55,Rhode Island,59
1/31/15,Bryant,71,Robert Morris,68
1/31/15,Montana,69,Sacramento St.,70
1/31/15,Mount St. Mary's,77,Sacred Heart,71
1/31/15,Davidson,70,Saint Joseph's,75
1/31/15,Massachusetts,60,Saint Louis,56
1/31/15,Pepperdine,67,Saint Mary's,62
1/31/15,Houston Baptist,52,Sam Houston St.,63
1/31/15,Furman,58,Samford,68
1/31/15,San Francisco,69,San Diego,77
1/31/15,Utah St.,42,San Diego St.,62
1/31/15,North Carolina A&T,62,Savannah St.,59
1/31/15,Xavier,82,Seton Hall,90
1/31/15,UCF,56,SMU,75
1/31/15,Georgia,50,South Carolina,67
1/31/15,Delaware St.,74,South Carolina St.,78
1/31/15,Oral Roberts,73,South Dakota,72
1/31/15,Denver,39,South Dakota St.,69
1/31/15,Northwestern St.,88,Southeastern Louisiana,73
1/31/15,Western Kentucky,73,Southern Miss,62
1/31/15,Northern Arizona,81,Southern Utah,60
1/31/15,La Salle,66,St. Bonaventure,56
1/31/15,LIU Brooklyn,64,St. Francis NY,81
1/31/15,Fairleigh Dickinson,63,St. Francis PA,68
1/31/15,Providence,66,St. John's,75
1/31/15,Texas A&M Corpus Chris,51,Stephen F. Austin,61
1/31/15,Lipscomb,73,Stetson,75
1/31/15,Auburn,63,Tennessee,71
1/31/15,Jacksonville St.,43,Tennessee St.,45
1/31/15,Vanderbilt,58,Texas A&M,69
1/31/15,Alabama St.,65,Texas Southern,80
1/31/15,Louisiana Lafayette,72,Texas St.,63
1/31/15,South Florida,71,Tulsa,78
1/31/15,Cal Poly,78,UC Davis,81
1/31/15,UC Santa Barbara,55,UC Irvine,77
1/31/15,Cal St. Northridge,62,UC Riverside,66
1/31/15,Colorado,59,UCLA,72
1/31/15,UMass Lowell,69,Binghamton,76
1/31/15,Campbell,63,UNC Asheville,70
1/31/15,Western Carolina,78,UNC Greensboro,73
1/31/15,Air Force,63,UNLV,74
1/31/15,Troy,55,UT Arlington,54
1/31/15,UMKC,66,Utah Valley,59
1/31/15,Middle Tennessee,70,UTEP,83
1/31/15,UAB,65,UTSA,57
1/31/15,Richmond,64,VCU,55
1/31/15,Duke,69,Virginia,63
1/31/15,Central Connecticut,55,Wagner,86
1/31/15,Virginia Tech,70,Wake Forest,73
1/31/15,Stanford,88,Washington St.,89
1/31/15,Texas Tech,58,West Virginia,77
1/31/15,Mercer,46,Wofford,49
1/31/15,Nevada,55,Wyoming,63
1/31/15,Tulane,37,Temple,55
2/1/15,Marist,75,Canisius,67
2/1/15,Fordham,77,Dayton,101
2/1/15,Cincinnati,46,East Carolina,50
2/1/15,Miami FL,54,Florida St.,55
2/1/15,Connecticut,68,Houston,70
2/1/15,Michigan,66,Michigan St.,76
2/1/15,Manhattan,87,Monmouth,76
2/1/15,Quinnipiac,100,Niagara,105
2/1/15,Utah,67,USC,39
2/1/15,California,90,Washington,88
2/1/15,North Dakota St.,64,Western Illinois,62
2/1/15,Oakland,96,Youngstown St.,80
2/2/15,Morgan St.,67,Coppin St.,80
2/2/15,Mississippi Valley St.,68,Grambling St.,65
2/2/15,American,57,Holy Cross,50
2/2/15,Abilene Christian,61,Houston Baptist,77
2/2/15,Maryland Eastern Shore,74,Howard,83
2/2/15,Arkansas Pine Bluff,45,Jackson St.,69
2/2/15,Iowa St.,76,Kansas,89
2/2/15,New Orleans,55,Nicholls St.,67
2/2/15,Hampton,67,NJIT,86
2/2/15,Virginia,75,North Carolina,64
2/2/15,Florida A&M,43,North Carolina Central,85
2/2/15,Bryant,67,Pittsburgh,72
2/2/15,Alabama St.,73,Prairie View A&M,71
2/2/15,Lamar,50,Sam Houston St.,79
2/2/15,Rider,72,Siena,79
2/2/15,McNeese St.,73,Southeastern Louisiana,60
2/2/15,Alabama A&M,65,Texas Southern,68
2/2/15,Charleston Southern,55,Winthrop,77
2/2/15,Green Bay,71,Wright St.,58
2/3/15,Florida Atlantic,56,FIU,64
2/3/15,South Carolina,55,Arkansas,75
2/3/15,Stetson,77,Bethune Cookman,72
2/3/15,Hartford,62,Binghamton,61
2/3/15,St. John's,62,Butler,85
2/3/15,Presbyterian,53,Campbell,66
2/3/15,Northwestern St.,110,Central Arkansas,108
2/3/15,UNC Asheville,56,Coastal Carolina,68
2/3/15,Seton Hall,62,DePaul,75
2/3/15,Baker,32,Eastern Illinois,59
2/3/15,Radford,67,High Point,64
2/3/15,Rutgers,54,Illinois,66
2/3/15,Evansville,51,Illinois St.,77
2/3/15,Northern Iowa,61,Indiana St.,51
2/3/15,Paine,75,Kennesaw St.,80
2/3/15,Georgia,58,Kentucky,69
2/3/15,Gardner Webb,87,Longwood,78
2/3/15,Louisville,63,Miami FL,55
2/3/15,Northwestern,60,Nebraska,76
2/3/15,Delaware St.,51,NJIT,69
2/3/15,West Virginia,52,Oklahoma,71
2/3/15,Saint Joseph's,61,Saint Louis,68
2/3/15,Virginia Tech,70,Syracuse,72
2/3/15,Mississippi St.,71,Tennessee,66
2/3/15,Incarnate Word,70,Texas A&M Corpus Chris,71
2/3/15,St. Andrews Pres.,39,USC Upstate,79
2/3/15,Boise St.,68,Utah St.,63
2/3/15,Florida,61,Vanderbilt,67
2/3/15,Maine,49,Vermont,68
2/3/15,North Carolina St.,84,Wake Forest,88
2/3/15,Indiana,78,Wisconsin,92
2/3/15,UNC Greensboro,85,VMI,56
2/4/15,New Mexico,49,Air Force,53
2/4/15,Missouri,49,Alabama,62
2/4/15,New Hampshire,62,Albany,63
2/4/15,Loyola MD,49,American,64
2/4/15,Buffalo,82,Ball St.,78
2/4/15,TCU,57,Baylor,77
2/4/15,Navy,59,Boston University,62
2/4/15,Wichita St.,62,Bradley,59
2/4/15,Bowling Green,76,Central Michigan,74
2/4/15,North Carolina A&T,61,Charlotte,77
2/4/15,Youngstown St.,60,Cleveland St.,73
2/4/15,East Carolina,52,Connecticut,65
2/4/15,St. Bonaventure,62,Davidson,61
2/4/15,Hofstra,79,Delaware,69
2/4/15,Southern Illinois,61,Drake,63
2/4/15,Georgia Tech,66,Duke,72
2/4/15,Clemson,62,Florida St.,56
2/4/15,Massachusetts,78,Fordham,72
2/4/15,San Jose St.,63,Fresno St.,81
2/4/15,VCU,72,George Mason,60
2/4/15,Providence,74,Georgetown,71
2/4/15,Oakland,91,Illinois Chicago,77
2/4/15,UNC Wilmington,77,James Madison,65
2/4/15,Bucknell,74,Lafayette,84
2/4/15,Army,74,Lehigh,103
2/4/15,Penn St.,58,Maryland,64
2/4/15,Jacksonville St.,48,Memphis,74
2/4/15,Northern Illinois,69,Miami OH,67
2/4/15,Texas A&M,59,Mississippi,69
2/4/15,Loyola Chicago,53,Missouri St.,50
2/4/15,San Diego St.,65,Nevada,63
2/4/15,Towson,62,Northeastern,69
2/4/15,Boston College,63,Notre Dame,71
2/4/15,Akron,82,Ohio,83
2/4/15,Washington,74,Oregon,78
2/4/15,Ohio St.,58,Purdue,60
2/4/15,Texas St.,63,South Alabama,43
2/4/15,St. Andrews Pres.,48,South Carolina St.,80
2/4/15,Oklahoma St.,65,Texas,63
2/4/15,Kansas St.,47,Texas Tech,64
2/4/15,Eastern Michigan,60,Toledo,84
2/4/15,Detroit,70,Valparaiso,78
2/4/15,Marquette,52,Villanova,70
2/4/15,Kent St.,66,Western Michigan,67
2/4/15,Liberty,61,Winthrop,74
2/4/15,Colorado St.,48,Wyoming,59
2/4/15,Creighton,79,Xavier,72
2/4/15,Temple,61,South Florida,48
2/5/15,Appalachian St.,66,Louisiana Lafayette,81
2/5/15,Louisiana Monroe,77,Arkansas Little Rock,61
2/5/15,Troy,69,Arkansas St.,64
2/5/15,Tennessee Martin,76,Austin Peay,64
2/5/15,Mount St. Mary's,53,Bryant,55
2/5/15,Hawaii,59,Cal Poly,56
2/5/15,Utah Valley,69,Cal St. Bakersfield,72
2/5/15,Cal St. Northridge,53,Cal St. Fullerton,69
2/5/15,USC,69,California,70
2/5/15,St. Francis NY,90,Central Connecticut,81
2/5/15,New Mexico St.,69,Chicago St.,61
2/5/15,William & Mary,72,College of Charleston,80
2/5/15,Wofford,74,East Tennessee St.,64
